Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0048041~focal adhesion formation	3	0.684931506849315	0.05321182819767751	ENSG00000171791, ENSG00000152894, ENSG00000072110	319	16	13528	7.95141065830721	1.0	0.5506775780469348	61.30971535968276
BBID	50.Hypothesis_of_bronchial_asthma	3	0.684931506849315	0.05617321738902792	ENSG00000113525, ENSG00000113520, ENSG00000102245	17	9	358	7.019607843137255	0.9339400929125797	0.74297878086154	42.25400463600207
GOTERM_BP_FAT	GO:0006955~immune response	24	5.47945205479452	0.05772023423031583	ENSG00000167207, ENSG00000111348, ENSG00000198805, ENSG00000182985, ENSG00000172175, ENSG00000122678, ENSG00000114812, ENSG00000143184, ENSG00000082074, ENSG00000203710, ENSG00000129277, ENSG00000197262, ENSG00000113525, ENSG00000128394, ENSG00000103423, ENSG00000171791, ENSG00000205021, ENSG00000111012, ENSG00000120885, ENSG00000113520, ENSG00000102245, ENSG00000151694, ENSG00000120659, ENSG00000162894	319	690	13528	1.4750442960338013	1.0	0.5785487213011022	64.38749464549106
GOTERM_BP_FAT	GO:0031344~regulation of cell projection organization	6	1.36986301369863	0.058491594928738504	ENSG00000006327, ENSG00000181754, ENSG00000104725, ENSG00000104722, ENSG00000106799, ENSG00000133961	319	89	13528	2.858934169278997	1.0	0.581112170544396	64.89039047944476
PIR_SUPERFAMILY	PIRSF002419:CD9 antigen	3	0.684931506849315	0.05864191477719239	ENSG00000048140, ENSG00000140391, ENSG00000157570	164	18	7396	7.516260162601625	0.9999963080533837	0.9980785561115842	53.313438709353136
GOTERM_CC_FAT	GO:0000267~cell fraction	33	7.534246575342466	0.0588686289460643	ENSG00000151726, ENSG00000004468, ENSG00000164398, ENSG00000159640, ENSG00000135318, ENSG00000144959, ENSG00000115956, ENSG00000171791, ENSG00000041515, ENSG00000161270, ENSG00000102245, ENSG00000106633, ENSG00000090975, ENSG00000171954, ENSG00000164889, ENSG00000221968, ENSG00000166145, ENSG00000070610, ENSG00000143753, ENSG00000166900, ENSG00000182985, ENSG00000133895, ENSG00000105281, ENSG00000077585, ENSG00000162545, ENSG00000182621, ENSG00000126218, ENSG00000138814, ENSG00000113525, ENSG00000069493, ENSG00000138834, ENSG00000087258, ENSG00000012779	285	1083	12782	1.366593769742917	0.9999999820867849	0.6287890723987675	55.43718054244165
GOTERM_BP_FAT	GO:0006350~transcription	61	13.926940639269406	0.059231154967262674	ENSG00000100105, ENSG00000131759, ENSG00000162086, ENSG00000146285, ENSG00000168556, ENSG00000160685, ENSG00000103168, ENSG00000141040, ENSG00000117036, ENSG00000115207, ENSG00000121864, ENSG00000109118, ENSG00000167840, ENSG00000128394, ENSG00000101190, ENSG00000178053, ENSG00000107485, ENSG00000104447, ENSG00000204217, ENSG00000023608, ENSG00000039600, ENSG00000099326, ENSG00000177030, ENSG00000196456, ENSG00000126456, ENSG00000083814, ENSG00000108773, ENSG00000197019, ENSG00000182983, ENSG00000113658, ENSG00000073861, ENSG00000130844, ENSG00000196150, ENSG00000155090, ENSG00000148143, ENSG00000182318, ENSG00000065970, ENSG00000196793, ENSG00000076003, ENSG00000119138, ENSG00000180855, ENSG00000143842, ENSG00000087903, ENSG00000164649, ENSG00000167383, ENSG00000105991, ENSG00000006468, ENSG00000106462, ENSG00000057657, ENSG00000090447, ENSG00000171649, ENSG00000067955, ENSG00000005513, ENSG00000186564, ENSG00000072310, ENSG00000140009, ENSG00000025156, ENSG00000118513, ENSG00000102878, ENSG00000186376, ENSG00000196670	319	2101	13528	1.2312512775674818	1.0	0.5834287026077113	65.36626292774885
GOTERM_CC_FAT	GO:0005624~membrane fraction	26	5.93607305936073	0.059232043330563554	ENSG00000151726, ENSG00000004468, ENSG00000164398, ENSG00000159640, ENSG00000135318, ENSG00000144959, ENSG00000115956, ENSG00000171791, ENSG00000041515, ENSG00000161270, ENSG00000171954, ENSG00000166145, ENSG00000221968, ENSG00000164889, ENSG00000070610, ENSG00000143753, ENSG00000166900, ENSG00000182985, ENSG00000105281, ENSG00000077585, ENSG00000162545, ENSG00000182621, ENSG00000138814, ENSG00000126218, ENSG00000069493, ENSG00000087258	285	809	12782	1.4413809554789323	0.9999999840095801	0.6112442414926946	55.66587521719918
GOTERM_BP_FAT	GO:0001818~negative regulation of cytokine production	4	0.91324200913242	0.0593295775285378	ENSG00000131759, ENSG00000167207, ENSG00000213203, ENSG00000151694	319	38	13528	4.463949843260188	1.0	0.5816617100069126	65.4291330030275
GOTERM_BP_FAT	GO:0010675~regulation of cellular carbohydrate metabolic process	4	0.91324200913242	0.0593295775285378	ENSG00000167244, ENSG00000115956, ENSG00000127334, ENSG00000106633	319	38	13528	4.463949843260188	1.0	0.5816617100069126	65.4291330030275
GOTERM_BP_FAT	GO:0051896~regulation of protein kinase B signaling cascade	3	0.684931506849315	0.05939330285002231	ENSG00000126218, ENSG00000167244, ENSG00000106799	319	17	13528	7.483680619583257	1.0	0.5796909558877866	65.46978189681289
INTERPRO	IPR001849:Pleckstrin homology	12	2.73972602739726	0.05954599221138161	ENSG00000145715, ENSG00000115956, ENSG00000160460, ENSG00000137877, ENSG00000105808, ENSG00000205356, ENSG00000115904, ENSG00000173166, ENSG00000153317, ENSG00000070182, ENSG00000167202, ENSG00000144824	388	277	16659	1.8600245636235067	1.0	0.9472793871010798	60.511311510880105
GOTERM_BP_FAT	GO:0001819~positive regulation of cytokine production	6	1.36986301369863	0.060798598372663056	ENSG00000131759, ENSG00000167207, ENSG00000213203, ENSG00000151694, ENSG00000102245, ENSG00000172175	319	90	13528	2.827168234064786	1.0	0.5861292374398794	66.3548203924903
GOTERM_MF_FAT	GO:0003702~RNA polymerase II transcription factor activity	11	2.5114155251141552	0.061491223726417354	ENSG00000072310, ENSG00000160685, ENSG00000103168, ENSG00000177030, ENSG00000105991, ENSG00000090447, ENSG00000126456, ENSG00000067955, ENSG00000111727, ENSG00000005513, ENSG00000039600	305	244	12983	1.9190137059930126	0.9999999999999994	0.7977226554969846	60.42870042047627
GOTERM_MF_FAT	GO:0005099~Ras GTPase activator activity	6	1.36986301369863	0.06229446629463397	ENSG00000004777, ENSG00000145715, ENSG00000175463, ENSG00000115904, ENSG00000167202, ENSG00000197226	305	91	12983	2.806629436137633	0.9999999999999997	0.7875941408499874	60.92057116546301
GOTERM_BP_FAT	GO:0043086~negative regulation of catalytic activity	12	2.73972602739726	0.06298305379543949	ENSG00000150593, ENSG00000167244, ENSG00000115956, ENSG00000103423, ENSG00000166068, ENSG00000131370, ENSG00000111012, ENSG00000150457, ENSG00000204681, ENSG00000114388, ENSG00000133895, ENSG00000140398	319	277	13528	1.837149032966287	1.0	0.5971079864255352	67.68823740948051
GOTERM_BP_FAT	GO:0006109~regulation of carbohydrate metabolic process	4	0.91324200913242	0.06319859470400542	ENSG00000167244, ENSG00000115956, ENSG00000127334, ENSG00000106633	319	39	13528	4.3494895908689015	1.0	0.5960607349603952	67.81707134277079
GOTERM_CC_FAT	GO:0031224~intrinsic to membrane	136	31.05022831050228	0.06322361021162069	ENSG00000175898, ENSG00000168824, ENSG00000107738, ENSG00000125744, ENSG00000152894, ENSG00000144741, ENSG00000033011, ENSG00000140526, ENSG00000087128, ENSG00000204217, ENSG00000150938, ENSG00000181826, ENSG00000070182, ENSG00000148334, ENSG00000166900, ENSG00000156671, ENSG00000126259, ENSG00000113658, ENSG00000139044, ENSG00000141314, ENSG00000179820, ENSG00000077585, ENSG00000039068, ENSG00000124225, ENSG00000163297, ENSG00000145730, ENSG00000091409, ENSG00000173706, ENSG00000080189, ENSG00000204381, ENSG00000162572, ENSG00000114529, ENSG00000140403, ENSG00000221955, ENSG00000135048, ENSG00000140688, ENSG00000131873, ENSG00000006327, ENSG00000160856, ENSG00000171791, ENSG00000141524, ENSG00000177663, ENSG00000105426, ENSG00000151694, ENSG00000068383, ENSG00000112902, ENSG00000151690, ENSG00000134780, ENSG00000221968, ENSG00000070610, ENSG00000177119, ENSG00000198885, ENSG00000184293, ENSG00000143753, ENSG00000130821, ENSG00000100731, ENSG00000165071, ENSG00000121753, ENSG00000114812, ENSG00000180644, ENSG00000072310, ENSG00000203710, ENSG00000048140, ENSG00000186810, ENSG00000213203, ENSG00000162241, ENSG00000183160, ENSG00000061656, ENSG00000132718, ENSG00000188167, ENSG00000124466, ENSG00000167535, ENSG00000151726, ENSG00000004468, ENSG00000205356, ENSG00000159640, ENSG00000112218, ENSG00000100036, ENSG00000157570, ENSG00000066294, ENSG00000125384, ENSG00000116574, ENSG00000144959, ENSG00000173852, ENSG00000146242, ENSG00000102245, ENSG00000112167, ENSG00000139679, ENSG00000214688, ENSG00000164889, ENSG00000184575, ENSG00000122873, ENSG00000123684, ENSG00000182985, ENSG00000064687, ENSG00000126218, ENSG00000069493, ENSG00000178719, ENSG00000106123, ENSG00000075420, ENSG00000169896, ENSG00000122012, ENSG00000180730, ENSG00000179598, ENSG00000070961, ENSG00000162894, ENSG00000197226, ENSG00000092295, ENSG00000154134, ENSG00000013588, ENSG00000140391, ENSG00000204681, ENSG00000164398, ENSG00000106799, ENSG00000133961, ENSG00000168229, ENSG00000135318, ENSG00000076356, ENSG00000172292, ENSG00000196358, ENSG00000183473, ENSG00000206013, ENSG00000181754, ENSG00000161270, ENSG00000197586, ENSG00000117090, ENSG00000120659, ENSG00000090975, ENSG00000122694, ENSG00000205277, ENSG00000105281, ENSG00000120802, ENSG00000068078, ENSG00000119946, ENSG00000124406, ENSG00000197208	285	5485	12782	1.1120292984055398	0.9999999954189472	0.6171327095149088	58.10730686552221
GOTERM_BP_FAT	GO:0001817~regulation of cytokine production	9	2.054794520547945	0.0641484436738194	ENSG00000131759, ENSG00000167244, ENSG00000167207, ENSG00000141040, ENSG00000213203, ENSG00000151694, ENSG00000182985, ENSG00000102245, ENSG00000172175	319	181	13528	2.1086613900483213	1.0	0.5993833110302026	68.37907305075812
GOTERM_BP_FAT	GO:0051130~positive regulation of cellular component organization	9	2.054794520547945	0.0641484436738194	ENSG00000006327, ENSG00000167244, ENSG00000115956, ENSG00000135476, ENSG00000181754, ENSG00000104725, ENSG00000133895, ENSG00000106799, ENSG00000133961	319	181	13528	2.1086613900483213	1.0	0.5993833110302026	68.37907305075812
UP_SEQ_FEATURE	region of interest:Hydrophobic repeat HR-A/B	2	0.45662100456621	0.06508943834728799	ENSG00000025156, ENSG00000102878	425	3	19113	29.981176470588235	1.0	0.973968811597705	66.68055093794682
UP_SEQ_FEATURE	region of interest:Hydrophobic repeat HR-C	2	0.45662100456621	0.06508943834728799	ENSG00000025156, ENSG00000102878	425	3	19113	29.981176470588235	1.0	0.973968811597705	66.68055093794682
UP_SEQ_FEATURE	compositionally biased region:Poly-Ser	17	3.881278538812785	0.06526297011355196	ENSG00000088899, ENSG00000125755, ENSG00000185338, ENSG00000205356, ENSG00000022976, ENSG00000109118, ENSG00000171604, ENSG00000116991, ENSG00000004777, ENSG00000065970, ENSG00000105991, ENSG00000166068, ENSG00000107485, ENSG00000131370, ENSG00000106123, ENSG00000204217, ENSG00000174373	425	475	19113	1.6095157894736842	1.0	0.9701682411150847	66.78139598701587
INTERPRO	IPR001660:Sterile alpha motif SAM	6	1.36986301369863	0.06548511861877981	ENSG00000146285, ENSG00000198945, ENSG00000165138, ENSG00000106123, ENSG00000156671, ENSG00000157833	388	93	16659	2.770036581310276	1.0	0.9523329438858108	64.12168169293594
SP_PIR_KEYWORDS	lipid synthesis	6	1.36986301369863	0.06562604483928691	ENSG00000110921, ENSG00000172292, ENSG00000221968, ENSG00000148334, ENSG00000143753, ENSG00000116353	425	98	19235	2.7709483793517404	0.9999999999884338	0.753169186567298	60.796314185226905
GOTERM_BP_FAT	GO:0002763~positive regulation of myeloid leukocyte differentiation	3	0.684931506849315	0.06580750926926274	ENSG00000155090, ENSG00000113525, ENSG00000120659	319	18	13528	7.067920585161964	1.0	0.6067559073848046	69.33857776150624
SP_PIR_KEYWORDS	magnesium	16	3.65296803652968	0.0663366273547894	ENSG00000151726, ENSG00000150457, ENSG00000164398, ENSG00000107140, ENSG00000106799, ENSG00000122678, ENSG00000163738, ENSG00000116574, ENSG00000127334, ENSG00000204217, ENSG00000068078, ENSG00000169896, ENSG00000177189, ENSG00000197586, ENSG00000070961, ENSG00000124406	425	442	19235	1.6383284535533669	0.9999999999912781	0.7382258177252534	61.20561021098665
GOTERM_BP_FAT	GO:0030217~T cell differentiation	5	1.141552511415525	0.06647222163156485	ENSG00000100105, ENSG00000103423, ENSG00000171791, ENSG00000213203, ENSG00000151694	319	65	13528	3.262117193151676	1.0	0.6082728076543694	69.71525335021121
GOTERM_BP_FAT	GO:0046328~regulation of JNK cascade	5	1.141552511415525	0.06647222163156485	ENSG00000150593, ENSG00000006432, ENSG00000167207, ENSG00000138834, ENSG00000133895	319	65	13528	3.262117193151676	1.0	0.6082728076543694	69.71525335021121
SMART	SM00431:SCAN	5	1.141552511415525	0.06730486456200166	ENSG00000099326, ENSG00000182318, ENSG00000141040, ENSG00000186376, ENSG00000167840	246	57	9079	3.2374126372842675	0.9999978055480238	0.9985186317215885	57.84048375367414
BIOCARTA	h_d4gdiPathway:D4-GDI Signaling Pathway	3	0.684931506849315	0.06742259698466496	ENSG00000180644, ENSG00000111348, ENSG00000100453	49	13	1437	6.767660910518053	0.9999597923436573	0.9657414019582266	56.3372298731746
SP_PIR_KEYWORDS	protein phosphatase	7	1.5981735159817352	0.06813567148113484	ENSG00000138814, ENSG00000141298, ENSG00000108389, ENSG00000152894, ENSG00000161326, ENSG00000167065, ENSG00000105426	425	130	19235	2.4370135746606336	0.9999999999957357	0.7299200459105208	62.224208498436376
SP_PIR_KEYWORDS	Fatty acid biosynthesis	4	0.91324200913242	0.06869900037673171	ENSG00000221968, ENSG00000148334, ENSG00000143753, ENSG00000116353	425	43	19235	4.210123119015048	0.9999999999965926	0.7156032989928773	62.53802275935519
GOTERM_BP_FAT	GO:0045721~negative regulation of gluconeogenesis	2	0.45662100456621	0.06888065356713295	ENSG00000167244, ENSG00000106633	319	3	13528	28.271682340647857	1.0	0.6195295843657758	71.04384478725143
GOTERM_BP_FAT	GO:0032536~regulation of cell projection size	2	0.45662100456621	0.06888065356713295	ENSG00000104725, ENSG00000104722	319	3	13528	28.271682340647857	1.0	0.6195295843657758	71.04384478725143
GOTERM_BP_FAT	GO:0031133~regulation of axon diameter	2	0.45662100456621	0.06888065356713295	ENSG00000104725, ENSG00000104722	319	3	13528	28.271682340647857	1.0	0.6195295843657758	71.04384478725143
GOTERM_CC_FAT	GO:0005856~cytoskeleton	40	9.1324200913242	0.06888518006012985	ENSG00000092295, ENSG00000198805, ENSG00000135476, ENSG00000120913, ENSG00000215305, ENSG00000104725, ENSG00000104722, ENSG00000173166, ENSG00000116574, ENSG00000141298, ENSG00000160460, ENSG00000041515, ENSG00000102760, ENSG00000089159, ENSG00000151694, ENSG00000070182, ENSG00000140859, ENSG00000111348, ENSG00000125755, ENSG00000042493, ENSG00000075340, ENSG00000150457, ENSG00000162734, ENSG00000184731, ENSG00000175315, ENSG00000139116, ENSG00000162545, ENSG00000099814, ENSG00000039068, ENSG00000082074, ENSG00000100503, ENSG00000080561, ENSG00000103423, ENSG00000137877, ENSG00000023516, ENSG00000115904, ENSG00000072110, ENSG00000125124, ENSG00000061656, ENSG00000146112	285	1381	12782	1.2990332456775537	0.9999999992291813	0.6318325859198146	61.35744003416066
GOTERM_MF_FAT	GO:0016791~phosphatase activity	11	2.5114155251141552	0.06915457811410156	ENSG00000138814, ENSG00000141298, ENSG00000108389, ENSG00000152894, ENSG00000161326, ENSG00000167065, ENSG00000186076, ENSG00000105426, ENSG00000068383, ENSG00000087053, ENSG00000135318	305	249	12983	1.8804792942260846	1.0	0.8087548157802322	64.8953451176826
GOTERM_BP_FAT	GO:0000165~MAPKKK cascade	9	2.054794520547945	0.0691660666923519	ENSG00000175898, ENSG00000006432, ENSG00000167244, ENSG00000166068, ENSG00000068078, ENSG00000161270, ENSG00000138834, ENSG00000133895, ENSG00000106799	319	184	13528	2.0742810412975334	1.0	0.6188290254451783	71.1975983278274
INTERPRO	IPR001811:Small chemokine, interleukin-8-like	4	0.91324200913242	0.06936629036387186	ENSG00000143184, ENSG00000197262, ENSG00000129277, ENSG00000205021	388	41	16659	4.188835805883832	1.0	0.9521891977217609	66.31185982854981
UP_SEQ_FEATURE	topological domain:Cytoplasmic	88	20.091324200913242	0.07060973277524664	ENSG00000175898, ENSG00000168824, ENSG00000107738, ENSG00000152894, ENSG00000151726, ENSG00000004468, ENSG00000112218, ENSG00000159640, ENSG00000157570, ENSG00000033011, ENSG00000066294, ENSG00000125384, ENSG00000144959, ENSG00000087128, ENSG00000146242, ENSG00000204217, ENSG00000150938, ENSG00000102245, ENSG00000181826, ENSG00000139679, ENSG00000164889, ENSG00000148334, ENSG00000166900, ENSG00000156671, ENSG00000126259, ENSG00000122873, ENSG00000182985, ENSG00000139044, ENSG00000077585, ENSG00000039068, ENSG00000124225, ENSG00000069493, ENSG00000106123, ENSG00000163297, ENSG00000169896, ENSG00000122012, ENSG00000180730, ENSG00000091409, ENSG00000145730, ENSG00000162894, ENSG00000070961, ENSG00000173706, ENSG00000204381, ENSG00000162572, ENSG00000154134, ENSG00000013588, ENSG00000140391, ENSG00000204681, ENSG00000164398, ENSG00000106799, ENSG00000168229, ENSG00000131873, ENSG00000076356, ENSG00000006327, ENSG00000172292, ENSG00000160856, ENSG00000183473, ENSG00000181754, ENSG00000141524, ENSG00000161270, ENSG00000177663, ENSG00000105426, ENSG00000197586, ENSG00000151694, ENSG00000120659, ENSG00000117090, ENSG00000112902, ENSG00000134780, ENSG00000221968, ENSG00000070610, ENSG00000177119, ENSG00000205277, ENSG00000198885, ENSG00000184293, ENSG00000130821, ENSG00000105281, ENSG00000114812, ENSG00000121753, ENSG00000203710, ENSG00000072310, ENSG00000048140, ENSG00000186810, ENSG00000068078, ENSG00000213203, ENSG00000183160, ENSG00000132718, ENSG00000124406, ENSG00000197208	425	3374	19113	1.1729446633425153	1.0	0.9743738798619261	69.75177275446428
GOTERM_BP_FAT	GO:0034329~cell junction assembly	4	0.91324200913242	0.07127614636033111	ENSG00000171791, ENSG00000152894, ENSG00000072110, ENSG00000091409	319	41	13528	4.137319366924077	1.0	0.6280300081766772	72.31066889554765
SP_PIR_KEYWORDS	cytoskeleton	21	4.794520547945205	0.07156232254337495	ENSG00000198805, ENSG00000120913, ENSG00000125755, ENSG00000150457, ENSG00000075340, ENSG00000184731, ENSG00000173166, ENSG00000099814, ENSG00000080561, ENSG00000100503, ENSG00000141298, ENSG00000160460, ENSG00000102760, ENSG00000137877, ENSG00000023516, ENSG00000089159, ENSG00000072110, ENSG00000091409, ENSG00000070182, ENSG00000146112, ENSG00000061656	425	636	19235	1.494395116537181	0.9999999999989129	0.7141131287502678	64.09605470078999
GOTERM_BP_FAT	GO:0010907~positive regulation of glucose metabolic process	3	0.684931506849315	0.07244016791002153	ENSG00000167244, ENSG00000127334, ENSG00000106633	319	19	13528	6.695924764890282	1.0	0.63196707431041	72.90721364815451
SP_PIR_KEYWORDS	pharmaceutical	4	0.91324200913242	0.07257128557716627	ENSG00000167244, ENSG00000095752, ENSG00000213918, ENSG00000120802	425	44	19235	4.114438502673797	0.9999999999992738	0.7033660508073105	64.6305898784738
GOTERM_BP_FAT	GO:0051222~positive regulation of protein transport	5	1.141552511415525	0.0726249384620338	ENSG00000039068, ENSG00000167244, ENSG00000167207, ENSG00000182985, ENSG00000106799	319	67	13528	3.1647405605202827	1.0	0.6307040487724941	73.00078466714331
UP_SEQ_FEATURE	repeat:ANK 1	10	2.28310502283105	0.07265149579570503	ENSG00000163516, ENSG00000206560, ENSG00000143514, ENSG00000177981, ENSG00000041515, ENSG00000165138, ENSG00000198142, ENSG00000001629, ENSG00000153317, ENSG00000134461	425	231	19113	1.946829640947288	1.0	0.9736004379351978	70.81879916960555
GOTERM_BP_FAT	GO:0046394~carboxylic acid biosynthetic process	8	1.82648401826484	0.07338999230708751	ENSG00000221968, ENSG00000148334, ENSG00000143753, ENSG00000135821, ENSG00000092621, ENSG00000012779, ENSG00000116353, ENSG00000163738	319	155	13528	2.1887754070178986	1.0	0.6324861782425111	73.384989700777
GOTERM_BP_FAT	GO:0016053~organic acid biosynthetic process	8	1.82648401826484	0.07338999230708751	ENSG00000221968, ENSG00000148334, ENSG00000143753, ENSG00000135821, ENSG00000092621, ENSG00000012779, ENSG00000116353, ENSG00000163738	319	155	13528	2.1887754070178986	1.0	0.6324861782425111	73.384989700777
UP_SEQ_FEATURE	repeat:ANK 2	10	2.28310502283105	0.0744075525857452	ENSG00000163516, ENSG00000206560, ENSG00000143514, ENSG00000177981, ENSG00000041515, ENSG00000165138, ENSG00000198142, ENSG00000001629, ENSG00000153317, ENSG00000134461	425	232	19113	1.9384381338742394	1.0	0.9724754582926872	71.70814831969967
GOTERM_BP_FAT	GO:0051056~regulation of small GTPase mediated signal transduction	11	2.5114155251141552	0.07445580422836712	ENSG00000084070, ENSG00000145715, ENSG00000132359, ENSG00000175463, ENSG00000105808, ENSG00000115904, ENSG00000153317, ENSG00000116991, ENSG00000167202, ENSG00000174373, ENSG00000197226	319	252	13528	1.8511220580186096	1.0	0.6357897451464845	73.91165168132083
SP_PIR_KEYWORDS	chemotaxis	5	1.141552511415525	0.0745276805285783	ENSG00000143184, ENSG00000197262, ENSG00000129277, ENSG00000154134, ENSG00000205021	425	72	19235	3.1429738562091503	0.9999999999996683	0.6979806657327727	65.64609110011216
GOTERM_BP_FAT	GO:0019953~sexual reproduction	17	3.881278538812785	0.07472618052885852	ENSG00000177030, ENSG00000170275, ENSG00000182985, ENSG00000113658, ENSG00000107140, ENSG00000183864, ENSG00000106799, ENSG00000104450, ENSG00000101190, ENSG00000134363, ENSG00000160460, ENSG00000171791, ENSG00000025156, ENSG00000068878, ENSG00000125124, ENSG00000061656, ENSG00000039600	319	458	13528	1.5740783835950227	1.0	0.6349800081945285	74.04368539149542
GOTERM_BP_FAT	GO:0046651~lymphocyte proliferation	4	0.91324200913242	0.0754802226521156	ENSG00000171791, ENSG00000169896, ENSG00000102245, ENSG00000172175	319	42	13528	4.038811762949694	1.0	0.6366382355804596	74.40858992426391
GOTERM_BP_FAT	GO:0009991~response to extracellular stimulus	10	2.28310502283105	0.07583618549336435	ENSG00000131759, ENSG00000072310, ENSG00000204394, ENSG00000171791, ENSG00000111012, ENSG00000151726, ENSG00000204217, ENSG00000004468, ENSG00000012779, ENSG00000091409	319	220	13528	1.9276147050441719	1.0	0.6362686132588862	74.57916655871762
UP_SEQ_FEATURE	zinc finger region:C2H2-type 6	17	3.881278538812785	0.07762147253912341	ENSG00000100105, ENSG00000099326, ENSG00000196456, ENSG00000141040, ENSG00000171649, ENSG00000083814, ENSG00000182983, ENSG00000121864, ENSG00000130844, ENSG00000196150, ENSG00000167383, ENSG00000148143, ENSG00000182318, ENSG00000196793, ENSG00000104447, ENSG00000180855, ENSG00000196670	425	488	19113	1.5666393442622952	1.0	0.9733465517627227	73.27029594207126
SP_PIR_KEYWORDS	membrane	153	34.93150684931507	0.07781822113834826	ENSG00000175898, ENSG00000168824, ENSG00000107738, ENSG00000125744, ENSG00000215305, ENSG00000152894, ENSG00000144741, ENSG00000033011, ENSG00000140526, ENSG00000070081, ENSG00000087128, ENSG00000204217, ENSG00000150938, ENSG00000181826, ENSG00000125755, ENSG00000148334, ENSG00000166900, ENSG00000156671, ENSG00000126259, ENSG00000139044, ENSG00000141314, ENSG00000179820, ENSG00000077585, ENSG00000106069, ENSG00000039068, ENSG00000124225, ENSG00000163297, ENSG00000125124, ENSG00000145730, ENSG00000091409, ENSG00000173706, ENSG00000080189, ENSG00000204381, ENSG00000162572, ENSG00000114529, ENSG00000140403, ENSG00000221955, ENSG00000135048, ENSG00000087053, ENSG00000173166, ENSG00000131873, ENSG00000140688, ENSG00000006327, ENSG00000160856, ENSG00000166068, ENSG00000171791, ENSG00000155629, ENSG00000141524, ENSG00000111012, ENSG00000177663, ENSG00000105426, ENSG00000151694, ENSG00000068383, ENSG00000112902, ENSG00000134780, ENSG00000151690, ENSG00000175866, ENSG00000171954, ENSG00000221968, ENSG00000135631, ENSG00000070610, ENSG00000177119, ENSG00000198885, ENSG00000184293, ENSG00000143753, ENSG00000075340, ENSG00000130821, ENSG00000100731, ENSG00000153317, ENSG00000165071, ENSG00000121753, ENSG00000114812, ENSG00000180644, ENSG00000072310, ENSG00000203710, ENSG00000048140, ENSG00000108389, ENSG00000186810, ENSG00000213203, ENSG00000162241, ENSG00000183160, ENSG00000061656, ENSG00000132718, ENSG00000188167, ENSG00000124466, ENSG00000151726, ENSG00000004468, ENSG00000159640, ENSG00000112218, ENSG00000100036, ENSG00000157570, ENSG00000066294, ENSG00000125384, ENSG00000116574, ENSG00000144959, ENSG00000173852, ENSG00000146242, ENSG00000102245, ENSG00000112167, ENSG00000139679, ENSG00000214688, ENSG00000164889, ENSG00000122873, ENSG00000123684, ENSG00000182985, ENSG00000064687, ENSG00000069493, ENSG00000178719, ENSG00000106123, ENSG00000075420, ENSG00000169896, ENSG00000122012, ENSG00000180730, ENSG00000179598, ENSG00000070961, ENSG00000162894, ENSG00000197226, ENSG00000144824, ENSG00000092295, ENSG00000154134, ENSG00000013588, ENSG00000140391, ENSG00000204681, ENSG00000164398, ENSG00000106799, ENSG00000133961, ENSG00000168229, ENSG00000135318, ENSG00000076356, ENSG00000172292, ENSG00000196358, ENSG00000183473, ENSG00000181754, ENSG00000206013, ENSG00000161270, ENSG00000105808, ENSG00000092871, ENSG00000197586, ENSG00000117090, ENSG00000120659, ENSG00000090975, ENSG00000122694, ENSG00000205277, ENSG00000105281, ENSG00000120802, ENSG00000162545, ENSG00000160948, ENSG00000103051, ENSG00000068078, ENSG00000119946, ENSG00000012779, ENSG00000124406, ENSG00000197208	425	6256	19235	1.1068734015345267	0.9999999999999115	0.6994772135072109	67.29332638387211
UP_SEQ_FEATURE	topological domain:Extracellular	72	16.43835616438356	0.07824980674097944	ENSG00000175898, ENSG00000107738, ENSG00000152894, ENSG00000004468, ENSG00000112218, ENSG00000159640, ENSG00000157570, ENSG00000125384, ENSG00000066294, ENSG00000087128, ENSG00000204217, ENSG00000146242, ENSG00000150938, ENSG00000102245, ENSG00000181826, ENSG00000139679, ENSG00000164889, ENSG00000166900, ENSG00000126259, ENSG00000182985, ENSG00000064687, ENSG00000077585, ENSG00000039068, ENSG00000124225, ENSG00000069493, ENSG00000106123, ENSG00000163297, ENSG00000169896, ENSG00000122012, ENSG00000180730, ENSG00000091409, ENSG00000162894, ENSG00000070961, ENSG00000173706, ENSG00000204381, ENSG00000162572, ENSG00000154134, ENSG00000013588, ENSG00000140391, ENSG00000204681, ENSG00000106799, ENSG00000168229, ENSG00000076356, ENSG00000006327, ENSG00000160856, ENSG00000183473, ENSG00000181754, ENSG00000161270, ENSG00000177663, ENSG00000105426, ENSG00000151694, ENSG00000120659, ENSG00000117090, ENSG00000112902, ENSG00000134780, ENSG00000070610, ENSG00000205277, ENSG00000177119, ENSG00000198885, ENSG00000184293, ENSG00000130821, ENSG00000105281, ENSG00000121753, ENSG00000114812, ENSG00000203710, ENSG00000048140, ENSG00000186810, ENSG00000068078, ENSG00000213203, ENSG00000183160, ENSG00000124406, ENSG00000197208	425	2719	19113	1.1908668844514636	1.0	0.9707992464398046	73.56608027807538
GOTERM_BP_FAT	GO:0070302~regulation of stress-activated protein kinase signaling pathway	5	1.141552511415525	0.07905709374307984	ENSG00000150593, ENSG00000006432, ENSG00000167207, ENSG00000138834, ENSG00000133895	319	69	13528	3.073008950070419	1.0	0.6500392765973613	76.07465302086001
