Category	Term	Count	%	PValue	Genes	List_Total	Pop_Hits	Pop_Total	Fold_Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0042325~regulation_of_phosphorylation	57	5.533980582524272	1.3842895455546054E-7	ENSG00000105976,_ENSG00000128342,_ENSG00000101665,_ENSG00000197461,_ENSG00000107779,_ENSG00000134215,_ENSG00000063176,_ENSG00000138031,_ENSG00000157680,_ENSG00000124788,_ENSG00000197299,_ENSG00000121594,_ENSG00000176170,_ENSG00000034152,_ENSG00000186827,_ENSG00000019582,_ENSG00000204673,_ENSG00000127318,_ENSG00000163421,_ENSG00000173334,_ENSG00000135842,_ENSG00000012983,_ENSG00000071575,_ENSG00000175505,_ENSG00000109471,_ENSG00000143801,_ENSG00000197405,_ENSG00000105329,_ENSG00000164399,_ENSG00000085511,_ENSG00000100151,_ENSG00000147889,_ENSG00000177606,_ENSG00000143674,_ENSG00000137801,_ENSG00000164400,_ENSG00000091436,_ENSG00000222040,_ENSG00000184371,_ENSG00000124762,_ENSG00000169554,_ENSG00000096968,_ENSG00000113328,_ENSG00000030110,_ENSG00000168734,_ENSG00000173457,_ENSG00000006530,_ENSG00000178607,_ENSG00000160712,_ENSG00000123975,_ENSG00000159733,_ENSG00000100526,_ENSG00000124145,_ENSG00000138685,_ENSG00000138835,_ENSG00000197594,_ENSG00000100422	783	466	13528	2.1132981434890565	4.3415738678465043E-4	7.237265770454471E-5	2.5050455698671925E-4
KEGG_PATHWAY	hsa04060:Cytokine-cytokine_receptor_interaction	43	4.174757281553398	1.974587050501854E-7	ENSG00000115008,_ENSG00000081985,_ENSG00000115009,_ENSG00000109471,_ENSG00000120949,_ENSG00000105976,_ENSG00000128342,_ENSG00000125726,_ENSG00000105329,_ENSG00000096996,_ENSG00000197461,_ENSG00000169194,_ENSG00000107779,_ENSG00000164399,_ENSG00000185291,_ENSG00000162594,_ENSG00000172215,_ENSG00000139193,_ENSG00000115604,_ENSG00000115590,_ENSG00000115594,_ENSG00000164400,_ENSG00000028137,_ENSG00000184371,_ENSG00000037280,_ENSG00000186827,_ENSG00000160791,_ENSG00000125735,_ENSG00000111536,_ENSG00000138684,_ENSG00000160712,_ENSG00000186891,_ENSG00000054967,_ENSG00000127318,_ENSG00000106952,_ENSG00000104432,_ENSG00000112115,_ENSG00000141655,_ENSG00000110944,_ENSG00000175505,_ENSG00000117560,_ENSG00000115170,_ENSG00000067182	357	262	5085	2.3377060747963307	3.3369967658902766E-5	3.3369967658902766E-5	2.4065610446655228E-4
GOTERM_MF_FAT	GO:0060589~nucleoside-triphosphatase_regulator_activity	52	5.048543689320388	2.4343644631432825E-7	ENSG00000154310,_ENSG00000113319,_ENSG00000154358,_ENSG00000157985,_ENSG00000134215,_ENSG00000184014,_ENSG00000173848,_ENSG00000167705,_ENSG00000116741,_ENSG00000131374,_ENSG00000104946,_ENSG00000107863,_ENSG00000196914,_ENSG00000150681,_ENSG00000105963,_ENSG00000107263,_ENSG00000198915,_ENSG00000156787,_ENSG00000147041,_ENSG00000111361,_ENSG00000012983,_ENSG00000137936,_ENSG00000107021,_ENSG00000116584,_ENSG00000099992,_ENSG00000134516,_ENSG00000168421,_ENSG00000124126,_ENSG00000197283,_ENSG00000071205,_ENSG00000090104,_ENSG00000161800,_ENSG00000099331,_ENSG00000162065,_ENSG00000148429,_ENSG00000126822,_ENSG00000031081,_ENSG00000177606,_ENSG00000145703,_ENSG00000008256,_ENSG00000108370,_ENSG00000160271,_ENSG00000163486,_ENSG00000152767,_ENSG00000182718,_ENSG00000128656,_ENSG00000142765,_ENSG00000143333,_ENSG00000138835,_ENSG00000053524,_ENSG00000146426,_ENSG00000125875	755	413	12983	2.1651171367637865	2.329415723965056E-4	1.1647756971033818E-4	3.824669329244301E-4
SP_PIR_KEYWORDS	membrane	399	38.737864077669904	2.7509333545179825E-7	ENSG00000091129,_ENSG00000197956,_ENSG00000170382,_ENSG00000102996,_ENSG00000163785,_ENSG00000054392,_ENSG00000167705,_ENSG00000160588,_ENSG00000140284,_ENSG00000065989,_ENSG00000005844,_ENSG00000153395,_ENSG00000166979,_ENSG00000204161,_ENSG00000074660,_ENSG00000144118,_ENSG00000103335,_ENSG00000179242,_ENSG00000152818,_ENSG00000164484,_ENSG00000106952,_ENSG00000136986,_ENSG00000183484,_ENSG00000141506,_ENSG00000156471,_ENSG00000069702,_ENSG00000141655,_ENSG00000067182,_ENSG00000186187,_ENSG00000198400,_ENSG00000166313,_ENSG00000178623,_ENSG00000117643,_ENSG00000186281,_ENSG00000116514,_ENSG00000113269,_ENSG00000141526,_ENSG00000137942,_ENSG00000197879,_ENSG00000108370,_ENSG00000196876,_ENSG00000067191,_ENSG00000110876,_ENSG00000160791,_ENSG00000169105,_ENSG00000034677,_ENSG00000151136,_ENSG00000004399,_ENSG00000171310,_ENSG00000081985,_ENSG00000147119,_ENSG00000100031,_ENSG00000135604,_ENSG00000060642,_ENSG00000135898,_ENSG00000037280,_ENSG00000136732,_ENSG00000166002,_ENSG00000151208,_ENSG00000166405,_ENSG00000139725,_ENSG00000067141,_ENSG00000136052,_ENSG00000186111,_ENSG00000182107,_ENSG00000135074,_ENSG00000140030,_ENSG00000128039,_ENSG00000177697,_ENSG00000138271,_ENSG00000178531,_ENSG00000196968,_ENSG00000080822,_ENSG00000067221,_ENSG00000147650,_ENSG00000136040,_ENSG00000197971,_ENSG00000152969,_ENSG00000172215,_ENSG00000144935,_ENSG00000136856,_ENSG00000184371,_ENSG00000183134,_ENSG00000184007,_ENSG00000150093,_ENSG00000196839,_ENSG00000179532,_ENSG00000137710,_ENSG00000185634,_ENSG00000172738,_ENSG00000101445,_ENSG00000121039,_ENSG00000117298,_ENSG00000138835,_ENSG00000171208,_ENSG00000106003,_ENSG00000173621,_ENSG00000138449,_ENSG00000169071,_ENSG00000072274,_ENSG00000152990,_ENSG00000174175,_ENSG00000182162,_ENSG00000142634,_ENSG00000196517,_ENSG00000138031,_ENSG00000115604,_ENSG00000109586,_ENSG00000028137,_ENSG00000142235,_ENSG00000121594,_ENSG00000198792,_ENSG00000158555,_ENSG00000173905,_ENSG00000169756,_ENSG00000197093,_ENSG00000188735,_ENSG00000185499,_ENSG00000105355,_ENSG00000033867,_ENSG00000135378,_ENSG00000168394,_ENSG00000129625,_ENSG00000148053,_ENSG00000068650,_ENSG00000135241,_ENSG00000116095,_ENSG00000213420,_ENSG00000135046,_ENSG00000173218,_ENSG00000051523,_ENSG00000141068,_ENSG00000165527,_ENSG00000170113,_ENSG00000080511,_ENSG00000006530,_ENSG00000205981,_ENSG00000110400,_ENSG00000142765,_ENSG00000176945,_ENSG00000183421,_ENSG00000169398,_ENSG00000130958,_ENSG00000108582,_ENSG00000023902,_ENSG00000168243,_ENSG00000174136,_ENSG00000162496,_ENSG00000165406,_ENSG00000096996,_ENSG00000162594,_ENSG00000135124,_ENSG00000170128,_ENSG00000188404,_ENSG00000122378,_ENSG00000188807,_ENSG00000172005,_ENSG00000033627,_ENSG00000147044,_ENSG00000086015,_ENSG00000149970,_ENSG00000166189,_ENSG00000147041,_ENSG00000006007,_ENSG00000169992,_ENSG00000168807,_ENSG00000188818,_ENSG00000071205,_ENSG00000143801,_ENSG00000148985,_ENSG00000164023,_ENSG00000122490,_ENSG00000205336,_ENSG00000181804,_ENSG00000196639,_ENSG00000132965,_ENSG00000130714,_ENSG00000168917,_ENSG00000148848,_ENSG00000136247,_ENSG00000096968,_ENSG00000030110,_ENSG00000168118,_ENSG00000155265,_ENSG00000101752,_ENSG00000135926,_ENSG00000180549,_ENSG00000204099,_ENSG00000163171,_ENSG00000173926,_ENSG00000106089,_ENSG00000147065,_ENSG00000092096,_ENSG00000107331,_ENSG00000213658,_ENSG00000169258,_ENSG00000168924,_ENSG00000117009,_ENSG00000173040,_ENSG00000107736,_ENSG00000120949,_ENSG00000174946,_ENSG00000165476,_ENSG00000107130,_ENSG00000145911,_ENSG00000205730,_ENSG00000118402,_ENSG00000166592,_ENSG00000197471,_ENSG00000184730,_ENSG00000173198,_ENSG00000137331,_ENSG00000023171,_ENSG00000175003,_ENSG00000086062,_ENSG00000154122,_ENSG00000134516,_ENSG00000168421,_ENSG00000124126,_ENSG00000035403,_ENSG00000143537,_ENSG00000213719,_ENSG00000153898,_ENSG00000106692,_ENSG00000171700,_ENSG00000222040,_ENSG00000069974,_ENSG00000076662,_ENSG00000164300,_ENSG00000160991,_ENSG00000186891,_ENSG00000149782,_ENSG00000107819,_ENSG00000059377,_ENSG00000090339,_ENSG00000115525,_ENSG00000069849,_ENSG00000104419,_ENSG00000107679,_ENSG00000198589,_ENSG00000107779,_ENSG00000173846,_ENSG00000140564,_ENSG00000111640,_ENSG00000162909,_ENSG00000106537,_ENSG00000157600,_ENSG00000078596,_ENSG00000044115,_ENSG00000019582,_ENSG00000181467,_ENSG00000101187,_ENSG00000198576,_ENSG00000142408,_ENSG00000145506,_ENSG00000085832,_ENSG00000143641,_ENSG00000100300,_ENSG00000112782,_ENSG00000101082,_ENSG00000145012,_ENSG00000158292,_ENSG00000143575,_ENSG00000197405,_ENSG00000011021,_ENSG00000112378,_ENSG00000116106,_ENSG00000070018,_ENSG00000168675,_ENSG00000167695,_ENSG00000185291,_ENSG00000116815,_ENSG00000188677,_ENSG00000140443,_ENSG00000182534,_ENSG00000115762,_ENSG00000169442,_ENSG00000124145,_ENSG00000197594,_ENSG00000115170,_ENSG00000134489,_ENSG00000118322,_ENSG00000100422,_ENSG00000144749,_ENSG00000105976,_ENSG00000113319,_ENSG00000073921,_ENSG00000151079,_ENSG00000165272,_ENSG00000115598,_ENSG00000144290,_ENSG00000139193,_ENSG00000115590,_ENSG00000115594,_ENSG00000196914,_ENSG00000140931,_ENSG00000151062,_ENSG00000176438,_ENSG00000125753,_ENSG00000111796,_ENSG00000073910,_ENSG00000051128,_ENSG00000054967,_ENSG00000198286,_ENSG00000159618,_ENSG00000076706,_ENSG00000139182,_ENSG00000185760,_ENSG00000119139,_ENSG00000204482,_ENSG00000152127,_ENSG00000104783,_ENSG00000113504,_ENSG00000085117,_ENSG00000150637,_ENSG00000138175,_ENSG00000104998,_ENSG00000149506,_ENSG00000126247,_ENSG00000140807,_ENSG00000176463,_ENSG00000065308,_ENSG00000112149,_ENSG00000130545,_ENSG00000196126,_ENSG00000198162,_ENSG00000063660,_ENSG00000072840,_ENSG00000165389,_ENSG00000160712,_ENSG00000170522,_ENSG00000119714,_ENSG00000159733,_ENSG00000057704,_ENSG00000167642,_ENSG00000107897,_ENSG00000188389,_ENSG00000138686,_ENSG00000062524,_ENSG00000026652,_ENSG00000176597,_ENSG00000117560,_ENSG00000158470,_ENSG00000015475,_ENSG00000117411,_ENSG00000088179,_ENSG00000184489,_ENSG00000154252,_ENSG00000089012,_ENSG00000109736,_ENSG00000103966,_ENSG00000128294,_ENSG00000118507,_ENSG00000107863,_ENSG00000176171,_ENSG00000063438,_ENSG00000004866,_ENSG00000131669,_ENSG00000186827,_ENSG00000118777,_ENSG00000154165,_ENSG00000167130,_ENSG00000198246,_ENSG00000197635,_ENSG00000123892,_ENSG00000138623,_ENSG00000120217,_ENSG00000081913,_ENSG00000100647,_ENSG00000149573,_ENSG00000131067,_ENSG00000139289,_ENSG00000160606,_ENSG00000213171,_ENSG00000125726,_ENSG00000099337,_ENSG00000159348,_ENSG00000029534,_ENSG00000152270,_ENSG00000196396,_ENSG00000058668,_ENSG00000184992,_ENSG00000113532,_ENSG00000131389,_ENSG00000132334,_ENSG00000111962,_ENSG00000178607,_ENSG00000125735,_ENSG00000054793,_ENSG00000134531,_ENSG00000117525,_ENSG00000137393,_ENSG00000107281,_ENSG00000132535,_ENSG00000100522,_ENSG00000111817,_ENSG00000073737,_ENSG00000125875,_ENSG00000187210	998	6256	19235	1.2292431730468611	1.5018970220959105E-4	7.509767093494268E-5	4.0104509707594715E-4
GOTERM_BP_FAT	GO:0045321~leukocyte_activation	36	3.4951456310679614	4.6491750147126626E-7	ENSG00000109471,_ENSG00000143801,_ENSG00000105329,_ENSG00000198400,_ENSG00000197892,_ENSG00000102034,_ENSG00000164400,_ENSG00000069974,_ENSG00000184371,_ENSG00000197299,_ENSG00000005844,_ENSG00000121594,_ENSG00000030110,_ENSG00000150093,_ENSG00000186827,_ENSG00000197471,_ENSG00000127666,_ENSG00000125735,_ENSG00000019582,_ENSG00000197635,_ENSG00000197943,_ENSG00000196839,_ENSG00000198286,_ENSG00000172673,_ENSG00000142347,_ENSG00000067082,_ENSG00000104432,_ENSG00000090339,_ENSG00000213658,_ENSG00000134516,_ENSG00000110944,_ENSG00000168421,_ENSG00000175505,_ENSG00000104419,_ENSG00000124126,_ENSG00000101082	783	242	13528	2.5701529400588963	0.0014573835249149791	2.083278026382418E-4	8.413241876836786E-4
GOTERM_BP_FAT	GO:0051174~regulation_of_phosphorus_metabolic_process	57	5.533980582524272	5.173234884282014E-7	ENSG00000105976,_ENSG00000128342,_ENSG00000101665,_ENSG00000197461,_ENSG00000107779,_ENSG00000134215,_ENSG00000063176,_ENSG00000138031,_ENSG00000157680,_ENSG00000124788,_ENSG00000197299,_ENSG00000121594,_ENSG00000176170,_ENSG00000034152,_ENSG00000186827,_ENSG00000019582,_ENSG00000204673,_ENSG00000127318,_ENSG00000163421,_ENSG00000173334,_ENSG00000135842,_ENSG00000012983,_ENSG00000071575,_ENSG00000175505,_ENSG00000109471,_ENSG00000143801,_ENSG00000197405,_ENSG00000105329,_ENSG00000164399,_ENSG00000085511,_ENSG00000100151,_ENSG00000147889,_ENSG00000177606,_ENSG00000143674,_ENSG00000137801,_ENSG00000164400,_ENSG00000091436,_ENSG00000222040,_ENSG00000184371,_ENSG00000124762,_ENSG00000169554,_ENSG00000096968,_ENSG00000113328,_ENSG00000030110,_ENSG00000168734,_ENSG00000173457,_ENSG00000006530,_ENSG00000178607,_ENSG00000160712,_ENSG00000123975,_ENSG00000159733,_ENSG00000100526,_ENSG00000124145,_ENSG00000138685,_ENSG00000138835,_ENSG00000197594,_ENSG00000100422	783	485	13528	2.0305091440534033	0.0016215281032015971	2.028349515612593E-4	9.361587104295133E-4
GOTERM_BP_FAT	GO:0019220~regulation_of_phosphate_metabolic_process	57	5.533980582524272	5.173234884282014E-7	ENSG00000105976,_ENSG00000128342,_ENSG00000101665,_ENSG00000197461,_ENSG00000107779,_ENSG00000134215,_ENSG00000063176,_ENSG00000138031,_ENSG00000157680,_ENSG00000124788,_ENSG00000197299,_ENSG00000121594,_ENSG00000176170,_ENSG00000034152,_ENSG00000186827,_ENSG00000019582,_ENSG00000204673,_ENSG00000127318,_ENSG00000163421,_ENSG00000173334,_ENSG00000135842,_ENSG00000012983,_ENSG00000071575,_ENSG00000175505,_ENSG00000109471,_ENSG00000143801,_ENSG00000197405,_ENSG00000105329,_ENSG00000164399,_ENSG00000085511,_ENSG00000100151,_ENSG00000147889,_ENSG00000177606,_ENSG00000143674,_ENSG00000137801,_ENSG00000164400,_ENSG00000091436,_ENSG00000222040,_ENSG00000184371,_ENSG00000124762,_ENSG00000169554,_ENSG00000096968,_ENSG00000113328,_ENSG00000030110,_ENSG00000168734,_ENSG00000173457,_ENSG00000006530,_ENSG00000178607,_ENSG00000160712,_ENSG00000123975,_ENSG00000159733,_ENSG00000100526,_ENSG00000124145,_ENSG00000138685,_ENSG00000138835,_ENSG00000197594,_ENSG00000100422	783	485	13528	2.0305091440534033	0.0016215281032015971	2.028349515612593E-4	9.361587104295133E-4
SMART	SM00233:PH	41	3.9805825242718447	8.560395305538477E-7	ENSG00000023902,_ENSG00000071205,_ENSG00000107679,_ENSG00000113319,_ENSG00000141447,_ENSG00000147443,_ENSG00000154358,_ENSG00000157985,_ENSG00000134215,_ENSG00000206052,_ENSG00000116095,_ENSG00000173848,_ENSG00000073712,_ENSG00000136830,_ENSG00000176531,_ENSG00000087266,_ENSG00000126822,_ENSG00000054523,_ENSG00000008256,_ENSG00000166689,_ENSG00000107863,_ENSG00000196914,_ENSG00000105963,_ENSG00000152767,_ENSG00000197943,_ENSG00000187583,_ENSG00000149970,_ENSG00000115896,_ENSG00000115762,_ENSG00000116584,_ENSG00000160219,_ENSG00000081913,_ENSG00000168807,_ENSG00000052126,_ENSG00000053524,_ENSG00000146426,_ENSG00000070882,_ENSG00000124126,_ENSG00000100422,_ENSG00000139289,_ENSG00000197283	581	277	9079	2.3129485450828584	2.345274259196728E-4	2.345274259196728E-4	0.001128096772817777
GOTERM_CC_FAT	GO:0005886~plasma_membrane	267	25.922330097087375	8.894572124983115E-7	ENSG00000185010,_ENSG00000107736,_ENSG00000091129,_ENSG00000120949,_ENSG00000174946,_ENSG00000134215,_ENSG00000163785,_ENSG00000102996,_ENSG00000065989,_ENSG00000005844,_ENSG00000166592,_ENSG00000197471,_ENSG00000144118,_ENSG00000179242,_ENSG00000184730,_ENSG00000152818,_ENSG00000197943,_ENSG00000173198,_ENSG00000106952,_ENSG00000183484,_ENSG00000175003,_ENSG00000086062,_ENSG00000069702,_ENSG00000136153,_ENSG00000154122,_ENSG00000168421,_ENSG00000067182,_ENSG00000124126,_ENSG00000035403,_ENSG00000213719,_ENSG00000130396,_ENSG00000186187,_ENSG00000198400,_ENSG00000197122,_ENSG00000166313,_ENSG00000163359,_ENSG00000171700,_ENSG00000100151,_ENSG00000178623,_ENSG00000137801,_ENSG00000141526,_ENSG00000222040,_ENSG00000137942,_ENSG00000069974,_ENSG00000197879,_ENSG00000108370,_ENSG00000067191,_ENSG00000196876,_ENSG00000076662,_ENSG00000160791,_ENSG00000110876,_ENSG00000153885,_ENSG00000186891,_ENSG00000157978,_ENSG00000160789,_ENSG00000090339,_ENSG00000100365,_ENSG00000115525,_ENSG00000069849,_ENSG00000004399,_ENSG00000104419,_ENSG00000081985,_ENSG00000107679,_ENSG00000104687,_ENSG00000034053,_ENSG00000154358,_ENSG00000107779,_ENSG00000135604,_ENSG00000140564,_ENSG00000162909,_ENSG00000135898,_ENSG00000106537,_ENSG00000037280,_ENSG00000078596,_ENSG00000136732,_ENSG00000044115,_ENSG00000151208,_ENSG00000139725,_ENSG00000019582,_ENSG00000181467,_ENSG00000198576,_ENSG00000067141,_ENSG00000186111,_ENSG00000136052,_ENSG00000142408,_ENSG00000085832,_ENSG00000145506,_ENSG00000140030,_ENSG00000111361,_ENSG00000104267,_ENSG00000177697,_ENSG00000159840,_ENSG00000138271,_ENSG00000101082,_ENSG00000145012,_ENSG00000158292,_ENSG00000090104,_ENSG00000197405,_ENSG00000112378,_ENSG00000070018,_ENSG00000116106,_ENSG00000147650,_ENSG00000136040,_ENSG00000167695,_ENSG00000168675,_ENSG00000197971,_ENSG00000172215,_ENSG00000116815,_ENSG00000144935,_ENSG00000188677,_ENSG00000136856,_ENSG00000184371,_ENSG00000140443,_ENSG00000183134,_ENSG00000168334,_ENSG00000184007,_ENSG00000150093,_ENSG00000064666,_ENSG00000196839,_ENSG00000137710,_ENSG00000185634,_ENSG00000169442,_ENSG00000101445,_ENSG00000124145,_ENSG00000117298,_ENSG00000138835,_ENSG00000197594,_ENSG00000115170,_ENSG00000134489,_ENSG00000138449,_ENSG00000169071,_ENSG00000072274,_ENSG00000152990,_ENSG00000101665,_ENSG00000105976,_ENSG00000113319,_ENSG00000174175,_ENSG00000182162,_ENSG00000151079,_ENSG00000165272,_ENSG00000196517,_ENSG00000115598,_ENSG00000138031,_ENSG00000144290,_ENSG00000073712,_ENSG00000139193,_ENSG00000115604,_ENSG00000115594,_ENSG00000028137,_ENSG00000121594,_ENSG00000105963,_ENSG00000125753,_ENSG00000111796,_ENSG00000051128,_ENSG00000169756,_ENSG00000054967,_ENSG00000198286,_ENSG00000159618,_ENSG00000185499,_ENSG00000105355,_ENSG00000076706,_ENSG00000139182,_ENSG00000033867,_ENSG00000119139,_ENSG00000185760,_ENSG00000104783,_ENSG00000113504,_ENSG00000168394,_ENSG00000085117,_ENSG00000150637,_ENSG00000138175,_ENSG00000148053,_ENSG00000149506,_ENSG00000104998,_ENSG00000122861,_ENSG00000126247,_ENSG00000213420,_ENSG00000140807,_ENSG00000135046,_ENSG00000068793,_ENSG00000084112,_ENSG00000051523,_ENSG00000112149,_ENSG00000130545,_ENSG00000165527,_ENSG00000152556,_ENSG00000063660,_ENSG00000196126,_ENSG00000080511,_ENSG00000182718,_ENSG00000160712,_ENSG00000119714,_ENSG00000120896,_ENSG00000110400,_ENSG00000142765,_ENSG00000176945,_ENSG00000167642,_ENSG00000188389,_ENSG00000138686,_ENSG00000169398,_ENSG00000062524,_ENSG00000196924,_ENSG00000117560,_ENSG00000023902,_ENSG00000168243,_ENSG00000174136,_ENSG00000111859,_ENSG00000088179,_ENSG00000184489,_ENSG00000096996,_ENSG00000089012,_ENSG00000162594,_ENSG00000170128,_ENSG00000135124,_ENSG00000188404,_ENSG00000118507,_ENSG00000107863,_ENSG00000186827,_ENSG00000172005,_ENSG00000118777,_ENSG00000154165,_ENSG00000033627,_ENSG00000197635,_ENSG00000147044,_ENSG00000086015,_ENSG00000149970,_ENSG00000108821,_ENSG00000123892,_ENSG00000138623,_ENSG00000120217,_ENSG00000116584,_ENSG00000168807,_ENSG00000071205,_ENSG00000143801,_ENSG00000125726,_ENSG00000099337,_ENSG00000164023,_ENSG00000088992,_ENSG00000205336,_ENSG00000031081,_ENSG00000029534,_ENSG00000196639,_ENSG00000104756,_ENSG00000145649,_ENSG00000008256,_ENSG00000131981,_ENSG00000026025,_ENSG00000058668,_ENSG00000196396,_ENSG00000148848,_ENSG00000096968,_ENSG00000131389,_ENSG00000132334,_ENSG00000168118,_ENSG00000101752,_ENSG00000125735,_ENSG00000164733,_ENSG00000134531,_ENSG00000106089,_ENSG00000117525,_ENSG00000147065,_ENSG00000132535,_ENSG00000213658,_ENSG00000060558,_ENSG00000169258,_ENSG00000178209,_ENSG00000109906	705	3777	12782	1.2816633712447683	3.8595010401232255E-4	1.9299367528557987E-4	0.0012553342818355517
GOTERM_BP_FAT	GO:0002694~regulation_of_leukocyte_activation	28	2.7184466019417477	9.542632820652752E-7	ENSG00000109471,_ENSG00000104998,_ENSG00000105329,_ENSG00000169194,_ENSG00000089012,_ENSG00000139193,_ENSG00000147889,_ENSG00000112149,_ENSG00000137801,_ENSG00000135870,_ENSG00000197299,_ENSG00000124762,_ENSG00000121594,_ENSG00000186827,_ENSG00000197471,_ENSG00000127666,_ENSG00000125735,_ENSG00000019582,_ENSG00000138684,_ENSG00000196839,_ENSG00000198286,_ENSG00000029993,_ENSG00000120217,_ENSG00000104432,_ENSG00000213658,_ENSG00000204482,_ENSG00000101082,_ENSG00000150637	783	166	13528	2.914216251981104	0.002989049214718875	3.325586172456818E-4	0.0017268470637210598
SP_PIR_KEYWORDS	kinase	67	6.5048543689320395	1.0306724085208236E-6	ENSG00000169071,_ENSG00000154310,_ENSG00000105976,_ENSG00000154358,_ENSG00000064393,_ENSG00000107779,_ENSG00000125388,_ENSG00000163785,_ENSG00000063176,_ENSG00000173846,_ENSG00000157680,_ENSG00000107968,_ENSG00000069956,_ENSG00000156345,_ENSG00000160584,_ENSG00000037280,_ENSG00000142235,_ENSG00000118507,_ENSG00000176170,_ENSG00000034152,_ENSG00000182511,_ENSG00000119638,_ENSG00000147044,_ENSG00000086015,_ENSG00000149970,_ENSG00000186111,_ENSG00000012983,_ENSG00000100605,_ENSG00000117676,_ENSG00000166483,_ENSG00000143479,_ENSG00000148053,_ENSG00000122861,_ENSG00000164023,_ENSG00000198400,_ENSG00000116106,_ENSG00000197122,_ENSG00000085511,_ENSG00000067057,_ENSG00000100151,_ENSG00000102572,_ENSG00000147889,_ENSG00000102882,_ENSG00000143674,_ENSG00000077264,_ENSG00000091436,_ENSG00000140443,_ENSG00000124762,_ENSG00000162889,_ENSG00000096968,_ENSG00000152556,_ENSG00000168734,_ENSG00000159921,_ENSG00000006530,_ENSG00000178607,_ENSG00000099308,_ENSG00000123975,_ENSG00000171608,_ENSG00000163344,_ENSG00000143179,_ENSG00000069020,_ENSG00000100526,_ENSG00000183421,_ENSG00000169398,_ENSG00000062524,_ENSG00000115170,_ENSG00000100422	998	688	19235	1.8769297315561355	5.625891124277915E-4	1.875648825282461E-4	0.001502559104449297
GOTERM_BP_FAT	GO:0051249~regulation_of_lymphocyte_activation	26	2.524271844660194	1.1714773298138193E-6	ENSG00000109471,_ENSG00000104998,_ENSG00000105329,_ENSG00000169194,_ENSG00000089012,_ENSG00000147889,_ENSG00000139193,_ENSG00000112149,_ENSG00000135870,_ENSG00000197299,_ENSG00000124762,_ENSG00000121594,_ENSG00000186827,_ENSG00000197471,_ENSG00000127666,_ENSG00000125735,_ENSG00000019582,_ENSG00000138684,_ENSG00000196839,_ENSG00000198286,_ENSG00000029993,_ENSG00000120217,_ENSG00000104432,_ENSG00000213658,_ENSG00000204482,_ENSG00000101082	783	148	13528	3.035173104138621	0.0036681822577395717	3.6742513646148556E-4	0.0021199164518370672
GOTERM_BP_FAT	GO:0050867~positive_regulation_of_cell_activation	22	2.1359223300970873	1.2657035064862306E-6	ENSG00000186827,_ENSG00000109471,_ENSG00000197471,_ENSG00000127666,_ENSG00000125735,_ENSG00000105329,_ENSG00000174175,_ENSG00000019582,_ENSG00000138684,_ENSG00000169194,_ENSG00000196839,_ENSG00000089012,_ENSG00000198286,_ENSG00000139193,_ENSG00000104432,_ENSG00000112149,_ENSG00000137801,_ENSG00000197299,_ENSG00000124762,_ENSG00000096968,_ENSG00000121594,_ENSG00000150637	783	111	13528	3.4242978610794705	0.00396264234229371	3.6089071895206715E-4	0.002290427187112698
GOTERM_BP_FAT	GO:0042127~regulation_of_cell_proliferation	79	7.669902912621359	1.6433987287132312E-6	ENSG00000115008,_ENSG00000081985,_ENSG00000139842,_ENSG00000120949,_ENSG00000128342,_ENSG00000096996,_ENSG00000064393,_ENSG00000197461,_ENSG00000197956,_ENSG00000107779,_ENSG00000105835,_ENSG00000089012,_ENSG00000165891,_ENSG00000063176,_ENSG00000114166,_ENSG00000082458,_ENSG00000160877,_ENSG00000037280,_ENSG00000197299,_ENSG00000121594,_ENSG00000176170,_ENSG00000132170,_ENSG00000151208,_ENSG00000186827,_ENSG00000197471,_ENSG00000153487,_ENSG00000198286,_ENSG00000173334,_ENSG00000086062,_ENSG00000163191,_ENSG00000120217,_ENSG00000069702,_ENSG00000116584,_ENSG00000104432,_ENSG00000167034,_ENSG00000141655,_ENSG00000073282,_ENSG00000204482,_ENSG00000186350,_ENSG00000100906,_ENSG00000109471,_ENSG00000105329,_ENSG00000122861,_ENSG00000088992,_ENSG00000169194,_ENSG00000126247,_ENSG00000164399,_ENSG00000159388,_ENSG00000135046,_ENSG00000147889,_ENSG00000111424,_ENSG00000177606,_ENSG00000137801,_ENSG00000164400,_ENSG00000184371,_ENSG00000140443,_ENSG00000124762,_ENSG00000102265,_ENSG00000144354,_ENSG00000168334,_ENSG00000096968,_ENSG00000124813,_ENSG00000150093,_ENSG00000111206,_ENSG00000127666,_ENSG00000138684,_ENSG00000160712,_ENSG00000196839,_ENSG00000117525,_ENSG00000108175,_ENSG00000167393,_ENSG00000100526,_ENSG00000082512,_ENSG00000167157,_ENSG00000138685,_ENSG00000115738,_ENSG00000109906,_ENSG00000020633,_ENSG00000171310	783	787	13528	1.7342998696896081	0.0051420800585646464	4.2951990059614253E-4	0.002973897880376164
