Category	Term	Count	%	PValue	Genes	List_Total	Pop_Hits	Pop_Total	Fold_Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0019318~hexose_metabolic_process	7	2.302631578947368	0.09190947289844484	ENSG00000112699,_ENSG00000086062,_ENSG00000134333,_ENSG00000007350,_ENSG00000100994,_ENSG00000104774,_ENSG00000100889	220	192	13528	2.2418560606060605	1.0	0.9291977787283586	79.94625940755301
GOTERM_BP_FAT	GO:0006164~purine_nucleotide_biosynthetic_process	6	1.9736842105263157	0.09260489632933558	ENSG00000163655,_ENSG00000068650,_ENSG00000054793,_ENSG00000033627,_ENSG00000196839,_ENSG00000138031	220	148	13528	2.4928746928746928	1.0	0.9273485873548506	80.20066955208007
GOTERM_BP_FAT	GO:0051249~regulation_of_lymphocyte_activation	6	1.9736842105263157	0.09260489632933558	ENSG00000120217,_ENSG00000127666,_ENSG00000135870,_ENSG00000196839,_ENSG00000198286,_ENSG00000029993	220	148	13528	2.4928746928746928	1.0	0.9273485873548506	80.20066955208007
INTERPRO	IPR000557:Calponin_repeat	2	0.6578947368421052	0.09307007341865936	ENSG00000064666,_ENSG00000117519	270	6	16659	20.566666666666666	1.0	0.9835915963296321	76.28719180254015
GOTERM_BP_FAT	GO:0051325~interphase	5	1.644736842105263	0.09323136549971817	ENSG00000101773,_ENSG00000139842,_ENSG00000182481,_ENSG00000100526,_ENSG00000183484	220	106	13528	2.9005145797598626	1.0	0.9253681603397526	80.42725331125784
GOTERM_BP_FAT	GO:0002335~mature_B_cell_differentiation	2	0.6578947368421052	0.09330116704279422	ENSG00000197943,_ENSG00000196839	220	6	13528	20.496969696969696	1.0	0.9221684616256964	80.45234792263362
GOTERM_BP_FAT	GO:0043068~positive_regulation_of_programmed_cell_death	12	3.9473684210526314	0.09385407949656105	ENSG00000086062,_ENSG00000139842,_ENSG00000116584,_ENSG00000177606,_ENSG00000003400,_ENSG00000172005,_ENSG00000143801,_ENSG00000127666,_ENSG00000154358,_ENSG00000069974,_ENSG00000134215,_ENSG00000176171	220	433	13528	1.704136048708797	1.0	0.9200449968666822	80.6500616105897
INTERPRO	IPR002219:Protein_kinase_C-like,_phorbol_ester/diacylglycerol_binding	4	1.3157894736842104	0.09409570370090453	ENSG00000157680,_ENSG00000116584,_ENSG00000161800,_ENSG00000134215	270	67	16659	3.6835820895522393	1.0	0.9793573362236236	76.67919364235938
GOTERM_BP_FAT	GO:0007006~mitochondrial_membrane_organization	3	0.9868421052631579	0.09430931062640735	ENSG00000168924,_ENSG00000108179,_ENSG00000176171	220	32	13528	5.764772727272726	1.0	0.9177133538620997	80.81143326951344
GOTERM_BP_FAT	GO:0051347~positive_regulation_of_transferase_activity	8	2.631578947368421	0.09448801128931139	ENSG00000157680,_ENSG00000006530,_ENSG00000105976,_ENSG00000197405,_ENSG00000134215,_ENSG00000138031,_ENSG00000100422,_ENSG00000012983	220	240	13528	2.04969696969697	1.0	0.9147492570247961	80.87443315168095
GOTERM_CC_FAT	GO:0030016~myofibril	5	1.644736842105263	0.09505586779533867	ENSG00000144935,_ENSG00000143801,_ENSG00000109063,_ENSG00000154358,_ENSG00000130595	200	111	12782	2.878828828828829	0.9999999999971068	0.7714579428229251	73.02395214758111
GOTERM_BP_FAT	GO:0010942~positive_regulation_of_cell_death	12	3.9473684210526314	0.0962722243687715	ENSG00000086062,_ENSG00000139842,_ENSG00000116584,_ENSG00000177606,_ENSG00000003400,_ENSG00000172005,_ENSG00000143801,_ENSG00000127666,_ENSG00000154358,_ENSG00000069974,_ENSG00000134215,_ENSG00000176171	220	435	13528	1.6963009404388716	1.0	0.9155188285457403	81.49287507827458
OMIM_DISEASE	Gastric_cancer,_somatic	2	0.6578947368421052	0.0968647174472265	ENSG00000067082,_ENSG00000003400	54	7	3671	19.423280423280424	0.9997646412523419	0.9997646412523419	66.32556232145474
SP_PIR_KEYWORDS	kinase	16	5.263157894736842	0.09745681716152323	ENSG00000006530,_ENSG00000154310,_ENSG00000105976,_ENSG00000154358,_ENSG00000164023,_ENSG00000147044,_ENSG00000099308,_ENSG00000186111,_ENSG00000163344,_ENSG00000012983,_ENSG00000157680,_ENSG00000069020,_ENSG00000102882,_ENSG00000100526,_ENSG00000142235,_ENSG00000100422	290	688	19235	1.5425020048115476	0.9999999999999986	0.8499770092759668	75.14264500176502
INTERPRO	IPR019781:WD40_repeat,_subgroup	8	2.631578947368421	0.0980251461814527	ENSG00000065717,_ENSG00000139350,_ENSG00000165521,_ENSG00000072803,_ENSG00000038358,_ENSG00000107829,_ENSG00000074266,_ENSG00000131899	270	242	16659	2.0396694214876034	1.0	0.9775820986103575	78.12583529137251
KEGG_PATHWAY	hsa04012:ErbB_signaling_pathway	5	1.644736842105263	0.099025375768967	ENSG00000102882,_ENSG00000177606,_ENSG00000197943,_ENSG00000141506,_ENSG00000185634	104	87	5085	2.81001326259947	0.9999993753731786	0.695933632606494	70.6448740027078
GOTERM_BP_FAT	GO:0050871~positive_regulation_of_B_cell_activation	3	0.9868421052631579	0.09936323802787471	ENSG00000127666,_ENSG00000196839,_ENSG00000198286	220	33	13528	5.590082644628099	1.0	0.9191329212035113	82.52001146239431
GOTERM_CC_FAT	GO:0044449~contractile_fiber_part	5	1.644736842105263	0.09985592405123982	ENSG00000144935,_ENSG00000143801,_ENSG00000109063,_ENSG00000154358,_ENSG00000130595	200	113	12782	2.8278761061946907	0.9999999999992969	0.7707188311853752	74.8417812856221
